id,pop70,nhwht70,pnhwht70,nhblk70,pnhblk70,asian70,pasian70,haw70,phaw70,hu70,vac70,pvac70,ohu70,pohu70,own70,pown70,rent70,prent70,mhmval70a17,mhmval70,mrent70,mrent70a17,hinc70,hinc70a17,ag25up70,hs70,phs70,col70,pcol70,clf70,unemp70,punemp70,pop80,nhwht80,pnhwht80,nhblk80,pnhblk80,ntv80,pntv80,asian80,pasian80,hisp80,phisp80,haw80,phaw80,hu80,vac80,pvac80,ohu80,pohu80,own80,pown80,rent80,prent80,mhmval80,mhmval80a17,mrent80,mrent80a17,hinc80,hinc80a17,hincw80,hincw80a17,hincb80,hincb80a17,hinch80,hinch80a17,hinca80,hinca80a17,ag25up80,hs80,phs80,col80,pcol80,clf80,unemp80,punemp80,pop90,nhwht90,pnhwht90,nhblk90,pnhblk90,ntv90,pntv90,asian90,pasian90,hisp90,phisp90,haw90,phaw90,hu90,vac90,pvac90,ohu90,pohu90,own90,pown90,rent90,prent90,mhmval90,mhmval90a17,mrent90,mrent90a17,hinc90,hinc90a17,hincw90,hincw90a17,hincb90,hincb90a17,hinch90,hinch90a17,hinca90,hinca90a17,ag25up90,hs90,phs90,col90,pcol90,clf90,unemp90,punemp90,pop00,nhwht00,pnhwht00,nhblk00,pnhblk00,ntv00,pntv00,asian00,pasian00,hisp00,phisp00,haw00,phaw00,hu00,vac00,pvac00,ohu00,pohu00,own00,pown00,rent00,prent00,mhmval00,mhmval00a17,mrent00,mrent00a17,hinc00,hinc00a17,hincw00,hincw00a17,hincb00,hincb00a17,hinch00,hinch00a17,hinca00,hinca00a17,meansp9800,minsp9800,maxsp9800,mediansp9800,totsp9800,nums9800,meansp9800a17,minsp9800a17,maxsp9800a17,mediansp9800a17,totsp9800a17,pir9800,ag25up00,hs00,phs00,col00,pcol00,clf00,unemp00,punemp00,pop10,nhwht10,pnhwht10,nhblk10,pnhblk10,ntv10,pntv10,asian10,pasian10,hisp10,phisp10,haw10,phaw10,hu10,vac10,pvac10,ohu10,pohu10,own10,pown10,rent10,prent10,mhmval12,mhmval12a17,mrent12,mrent12a17,hinc12,hinc12a17,hincw12,hincw12a17,hincb12,hincb12a17,hinch12,hinch12a17,hinca12,hinca12a17,meansp0709,minsp0709,maxsp0709,mediansp0709,totsp0709,nums0709,meansp0709a17,minsp0709a17,maxsp0709a17,mediansp0709a17,totsp0709a17,pir0712,ag25up12,hs12,phs12,col12,pcol12,clf12,unemp12,punemp12,pop16,nhwht16,pnhwht16,nhblk16,pnhblk16,ntv16,pntv16,asian16,pasian16,haw16,phaw16,oth16,poth16,twomr16,ptwomr16,hisp16,phisp16,pcnhwht0016,pcnhblk0016,pcasian0016,pchisp0016,hu16,ohu16,pohu16,vac16,pvac16,own16,pown16,rent16,prent16,mhmval16,mrent16,mhmval16a17,mrent16a17,hinc16,hinc16a17,hincw16,hincw16a17,hincb16,hincb16a17,hincn16,hincn16a17,hinca16,hinca16a17,hincp16,hincp16a17,hinco16,hinco16a17,hincm16,hincm16a17,hinch16,hinch16a17,meansp1517,minsp1517,maxsp1517,mediansp1517,totsp1517,nums1517,meansp1517a17,minsp1517a17,maxsp1517a17,mediansp1517a17,totsp1517a17,pir1517,ag25up16,colm16,colf16,col16,pcol16
37063002009,2569.94,164.86,6.41,2398.77,93.34,5.56,0.22,0.22,0.01,714.98,35.94,5.03,679.05,94.97,433.92,60.69,245.13,34.28,92970.75,14838.92,59.49,372.74,5662.42,35476.93,1249.22,954.92,76.44,178.16,14.26,1074.73,33.94,3.16,3282.95,151.35,4.61,3106.18,94.62,3.63,0.11,3.37,0.10,16.22,0.49,0.05,0.00,1054.92,41.86,3.97,1013.06,96.03,675.12,64.00,334.18,31.68,32449.83,94083.11,130.40,378.06,14928.41,43282.54,15569.70,45141.87,16898.33,48994.00,13437.50,38959.89,,,1768.80,1151.71,65.11,299.95,16.96,1590.64,68.40,4.30,4648.73,26.48,0.57,4600.74,98.97,8.02,0.17,5.31,0.11,8.16,0.18,0.00,0.00,1775.00,106.28,5.99,1668.72,94.01,1248.96,70.36,419.76,23.65,59438.62,110352.29,296.54,550.54,30113.14,55907.32,33593.37,62368.63,29361.51,54511.87,31681.97,58819.97,29839.69,55399.64,3039.81,1722.63,56.67,508.71,16.74,2669.13,202.09,7.57,4798.98,47.26,0.98,4548.23,94.77,17.11,0.36,11.81,0.25,167.50,3.49,0.00,0.00,1940.89,129.71,6.68,1811.18,93.32,1356.92,69.91,454.26,23.40,83862.02,119100.11,451.81,641.65,39613.36,56258.55,69560.68,98789.48,39517.35,56122.20,65352.87,92813.58,64837.65,92081.88,79503.54,5000.00,270000.00,79000.00,8983900.00,113.00,112910.24,7100.96,383451.67,112195.12,12758857.41,1.99,3269.53,1518.54,46.45,704.73,21.55,2311.33,99.23,4.29,4685,85,1.81,3964,84.61,19,0.41,16,0.34,592,12.64,1,0.02,2012,174,8.65,1838,91.35,1213,60.29,625,31.06,113300,120513.90,709,754.14,43865.00,46657.92,-999,-1062.61,44095,46902.56,27895,29671.10,-999.00,-1062.61,75318.95,10000.00,206500.00,76028.00,2937439.00,39.00,80114.57,10636.71,219648.02,80868.76,3124468.13,1.73,3375,1853,54.90,653,19.35,2468,339,13.74,4559,39,0.9,3605,79.1,18,0.4,85,1.9,0,0.0,0,0.0,72,1.6,740,16.2,-0.08,-15.67,1.65,12.71,2066,1837,88.90,229,11.10,1218,66.30,619,33.70,110200.00,919.00,112456.17,937.82,35553.00,36280.89,54938.00,56062.77,35389.00,36113.53,,,,,,,63646.00,64949.05,,,61250.00,62504.00,105328.10,10000.00,800000.00,98750.00,13692653.00,130.00,107484.53,10204.73,816378.73,100771.75,13972988.37,2.78,3150,124,271,395,12.54
37063002013,296.54,258.93,87.32,36.84,12.42,0.53,0.18,0.00,0.00,87.16,3.60,4.13,83.56,95.87,62.89,72.15,20.67,23.72,118123.42,18853.50,88.65,555.45,10096.33,63256.84,150.43,106.78,70.98,26.62,17.70,119.87,3.26,2.72,394.20,322.63,81.84,61.97,15.72,0.19,0.05,4.65,1.18,3.31,0.84,0.00,0.00,141.60,8.20,5.79,133.40,94.21,,,,,,,,,22653.00,65678.77,24254.24,70321.29,26621.62,77185.14,,,,,245.31,133.54,54.44,70.18,28.61,217.63,8.11,3.72,4123.00,3292.00,79.84,607.00,14.72,20.00,0.49,119.00,2.89,83.00,2.01,0.00,0.00,1453.00,45.00,3.10,1408.00,96.90,1120.00,77.08,288.00,19.82,85800.00,159294.17,542.00,1006.26,49649.00,92177.11,50872.09,94447.88,43678.57,81092.56,35000.00,64980.14,55147.06,102384.67,2581.00,678.00,26.27,1191.00,46.14,2448.00,92.00,3.76,4336.00,2777.00,64.05,1127.00,25.99,38.00,0.88,256.00,5.90,126.00,2.91,1.00,0.02,1703.00,39.00,2.29,1664.00,97.71,1390.00,81.62,274.00,16.09,126900.00,180222.29,757.00,1075.08,67969.00,96528.99,70000.00,99413.40,61750.00,87696.82,80163.00,113846.80,49687.50,70565.76,148100.68,57000.00,245000.00,151000.00,65460500.00,442.00,210331.31,80950.91,347946.89,214448.90,92966438.33,2.22,2931.00,518.00,17.67,1585.00,54.08,2701.00,105.00,3.89,4481,2512,56.06,1247,27.83,42,0.94,234,5.22,443,9.89,0,0.00,1871,94,5.02,1777,94.98,1498,80.06,279,14.91,171700,182632.28,839,892.42,71325.00,75866.32,74699,79455.15,66875,71132.99,40962,43570.08,22060.00,23464.58,172395.50,500.00,310000.00,161500.00,14826013.00,86.00,183372.06,531.84,329737.95,171782.84,15769997.33,2.26,3321,580,17.46,1804,54.32,2672,188,7.04,4550,2601,57.2,1160,25.5,0,0.0,159,3.5,0,0.0,33,0.7,176,3.9,421,9.3,-6.85,-0.49,-2.40,6.39,2009,1911,95.10,98,4.90,1487,77.80,424,22.20,166700.00,1150.00,170112.92,1173.54,69641.00,71066.79,69713.00,71140.26,70987.00,72440.35,,,145250.00,148223.76,,,,,,,,,217705.90,75000.00,631000.00,215000.00,43758886.00,201.00,222163.08,76535.51,643918.73,219401.78,44654779.85,3.09,3433,444,510,954,27.79
37063002015,539.66,518.65,96.11,19.55,3.62,1.45,0.27,0.00,0.00,202.44,15.06,7.44,187.38,92.56,104.19,51.47,83.20,41.10,152447.55,24331.93,132.12,827.78,7907.68,49544.21,279.87,135.16,48.29,102.72,36.70,250.58,3.67,1.46,2771.79,1962.59,70.81,724.64,26.14,3.36,0.12,43.68,1.58,34.72,1.25,0.00,0.00,1428.64,101.34,7.09,1327.31,92.91,235.85,16.51,1091.46,76.40,72708.88,210807.80,238.00,690.04,15994.88,46374.60,20457.86,59314.30,18994.05,55070.22,,,,,1513.29,441.44,29.17,718.94,47.51,1717.74,35.28,2.05,4041.39,2426.42,60.04,1326.11,32.81,13.00,0.32,178.93,4.43,95.94,2.37,0.00,0.00,2144.76,171.94,8.02,1972.82,91.98,404.91,18.88,1567.90,73.10,89042.23,165313.62,411.03,763.10,29498.47,54766.13,30745.99,57082.26,26219.52,48678.52,20012.05,37153.87,36986.85,68668.88,2789.30,580.95,20.83,1512.39,54.22,2435.15,51.01,2.09,5355.41,2181.72,40.74,1606.41,30.00,23.02,0.43,361.17,6.74,1144.07,21.36,0.00,0.00,2568.97,159.09,6.19,2409.88,93.81,505.47,19.68,1904.41,74.13,130859.70,185845.82,669.01,950.13,39291.65,55801.67,40682.40,57776.79,35300.71,50133.77,40625.44,57695.90,37865.95,53776.89,128037.50,10000.00,330000.00,126750.00,20486000.00,160.00,181837.75,14201.91,468663.16,180009.26,29094040.77,3.23,3347.25,1078.41,32.22,1649.05,49.27,2903.57,84.05,2.89,5127,1856,36.20,1385,27.01,27,0.53,311,6.07,1522,29.69,0,0.00,2576,288,11.18,2288,88.82,480,18.63,1808,70.19,170000,180824.04,743,790.31,39683.00,42209.65,53793,57218.04,33065,35170.28,27042,28763.79,19253.00,20478.85,175222.22,88000.00,470000.00,162500.00,6308000.00,36.00,186378.76,93603.03,499925.28,172846.51,6709635.50,4.09,3414,1094,32.04,1411,41.33,2880,173,6.01,5505,2425,44.1,1401,25.4,0,0.0,283,5.1,0,0.0,0,0.0,124,2.3,1272,23.1,3.36,-4.60,-1.64,1.74,2698,2535,94.00,163,6.00,503,19.80,2032,80.20,181800.00,921.00,185522.07,939.86,42284.00,43149.70,47188.00,48154.10,31374.00,32016.33,,,,,,,,,,,41103.00,41944.52,227588.54,2000.00,790000.00,208000.00,21848500.00,96.00,232248.05,2040.95,806174.00,212258.47,22295813.42,4.92,3901,274,446,720,18.46
37063002016,411.65,395.64,96.11,14.90,3.62,1.11,0.27,0.00,0.00,154.52,11.52,7.45,143.01,92.55,79.38,51.37,63.63,41.18,152192.61,24291.24,132.16,828.02,7884.85,49401.18,213.40,103.19,48.35,78.27,36.68,191.22,2.80,1.46,2119.63,1500.62,70.80,554.32,26.15,2.57,0.12,33.41,1.58,26.56,1.25,0.00,0.00,1092.80,77.54,7.10,1015.26,92.90,179.92,16.46,835.34,76.44,,,238.00,690.04,15985.00,46345.96,20440.14,59262.93,18990.39,55059.60,,,,,1157.06,337.56,29.17,549.61,47.50,1313.84,26.99,2.05,2908.74,1490.73,51.25,1269.87,43.66,9.74,0.33,86.75,2.98,51.65,1.78,0.97,0.03,1818.35,251.17,13.81,1567.19,86.19,155.06,8.53,1412.13,77.66,93988.31,174496.40,426.98,792.73,27006.75,50140.07,30150.94,55977.50,25867.66,48025.26,30621.51,56851.15,26008.46,48286.66,1856.88,284.61,15.33,1044.32,56.24,2143.57,109.98,5.13,4010.35,1409.75,35.15,1400.02,34.91,14.59,0.36,290.90,7.25,866.87,21.62,0.00,0.00,2147.22,253.93,11.83,1893.29,88.17,216.96,10.10,1676.33,78.07,147600.00,209620.25,645.00,916.02,30757.00,43680.83,32500.00,46156.22,30539.00,43371.22,26458.00,37575.42,31000.00,44025.93,131019.23,11000.00,234000.00,131500.00,3406500.00,26.00,186072.38,15622.11,332324.78,186755.17,4837881.96,4.28,2466.34,777.36,31.52,1142.20,46.31,2162.79,51.56,2.38,5384,1297,24.09,1626,30.20,19,0.35,463,8.60,1968,36.55,0,0.00,2732,281,10.29,2451,89.71,202,7.39,2249,82.32,244900,260492.98,718,763.72,35134.00,37371.01,50156,53349.47,31015,32989.75,39228,41725.68,16927.00,18004.76,178200.00,77500.00,220000.00,203000.00,891000.00,5.00,189546.14,82434.49,234007.58,215925.18,947730.70,5.78,3456,1152,33.33,1424,41.20,3202,179,5.59,5731,1436,25.1,1880,32.8,0,0.0,265,4.6,0,0.0,0,0.0,143,2.5,2007,35.0,-10.05,-2.11,-2.65,13.38,2713,2636,97.20,77,2.80,250,9.50,2386,90.50,168800.00,861.00,172255.91,878.63,35489.00,36215.58,38000.00,38777.99,32235.00,32894.96,,,41315.00,42160.86,,,85153.00,86896.37,45714.00,46649.92,31827.00,32478.61,291525.00,125000.00,619000.00,259500.00,5830500.00,20.00,297493.51,127559.18,631673.04,264812.85,5949870.25,7.31,3694,238,382,620,16.78
37063002017,2762.05,2654.66,96.11,99.97,3.62,7.42,0.27,0.00,0.00,1036.81,77.27,7.45,959.54,92.55,532.59,51.37,426.95,41.18,152192.61,24291.24,132.16,828.02,7884.85,49401.18,1431.88,692.37,48.35,525.17,36.68,1283.02,18.77,1.46,2382.15,2192.73,92.05,93.68,3.93,3.09,0.13,62.28,2.61,30.88,1.30,0.00,0.00,847.75,16.99,2.00,830.77,98.00,714.44,84.27,116.33,13.72,68179.00,197674.15,188.00,545.08,26718.00,77464.58,28242.58,81884.85,26086.96,75634.98,,,,,1587.93,428.25,26.97,831.28,52.35,1350.13,14.41,1.07,3591.62,3291.39,91.64,138.14,3.85,12.00,0.33,102.06,2.84,48.03,1.34,0.00,0.00,1459.70,83.06,5.69,1376.64,94.31,1143.49,78.34,233.15,15.97,131793.26,244684.13,474.03,880.07,51241.12,95133.00,52943.63,98293.84,23352.53,43355.72,42516.41,78934.92,62493.38,116023.68,2669.07,471.17,17.65,1685.69,63.16,2180.98,27.01,1.24,4869.00,4217.00,86.61,312.00,6.41,16.00,0.33,237.00,4.87,63.00,1.29,0.00,0.00,2074.00,124.00,5.98,1950.00,94.02,1569.00,75.65,381.00,18.37,199300.00,283044.15,817.00,1160.30,78763.00,111858.53,81695.00,116022.53,53947.00,76615.06,40340.99,57291.93,102499.99,145569.60,229458.33,12000.00,657000.00,225000.00,71591000.00,312.00,325874.74,17042.30,933065.74,319543.06,101672921.63,2.86,3436.00,445.00,12.95,2456.00,71.48,2513.00,60.00,2.39,6654,5092,76.53,527,7.92,28,0.42,694,10.43,289,4.34,0,0.00,3423,576,16.83,2847,83.17,1936,56.56,911,26.61,318700,338991.89,1058,1125.36,76590.00,81466.55,75872,80702.83,76875,81769.69,89943,95669.74,58846.00,62592.77,306701.26,12500.00,610000.00,310500.00,32510334.00,106.00,326229.18,13295.89,648839.20,330269.79,34580293.45,4.05,4880,522,10.70,3727,76.37,3238,128,3.95,7615,5630,73.9,626,8.2,0,0.0,748,9.8,0,0.0,25,0.3,318,4.2,268,3.5,-12.71,1.79,4.93,2.21,3656,3609,98.70,47,1.30,2041,56.60,1568,43.40,298700.00,1267.00,304815.41,1292.94,70428.00,71869.90,70771.00,72219.92,51750.00,52809.50,,,93258.00,95167.31,,,,,,,,,380600.00,120000.00,3209000.00,350000.00,85635001.00,225.00,388392.18,122456.81,3274699.19,357165.70,87388241.96,4.97,5748,892,904,1796,31.25
37063002018,2609.47,2507.73,96.10,94.73,3.63,7.01,0.27,0.00,0.00,979.12,72.90,7.45,906.22,92.55,503.39,51.41,402.83,41.14,152220.39,24295.67,132.13,827.82,7892.99,49452.19,1352.89,654.28,48.36,496.02,36.66,1211.84,17.75,1.46,2302.14,2105.83,91.47,104.49,4.54,2.98,0.13,59.47,2.58,29.78,1.29,0.00,0.00,828.72,18.22,2.20,810.49,97.80,676.67,81.65,132.53,15.99,68185.86,197694.04,196.78,570.53,26373.21,76464.93,28121.53,81533.88,25106.43,72792.08,,,,,1527.22,413.22,27.06,797.43,52.21,1307.57,14.38,1.10,3881.91,3317.51,85.46,341.14,8.79,4.26,0.11,140.87,3.63,78.13,2.01,0.03,0.00,1690.33,135.67,8.03,1554.66,91.97,1161.22,68.70,393.44,23.28,117215.64,217619.67,508.88,944.77,50769.05,94256.58,53402.98,99146.67,39958.26,74185.53,58061.73,107795.98,40626.46,75426.08,2588.24,417.68,16.14,1672.18,64.61,2359.92,28.09,1.19,5265.65,4200.25,79.77,594.98,11.30,20.41,0.39,282.10,5.36,155.13,2.95,0.00,0.00,2594.78,174.07,6.71,2420.71,93.29,1527.04,58.85,893.67,34.44,167620.49,238053.18,790.01,1121.97,61806.51,87777.07,64922.01,92201.68,45358.88,64418.29,9182.20,13040.48,63396.84,90035.65,198275.16,14500.00,790000.00,172500.00,63051500.00,318.00,281588.67,20592.78,1121951.20,244983.01,89545197.27,2.79,3810.66,371.64,9.75,2893.80,75.94,3258.21,91.44,2.81,7483,5296,70.77,1097,14.66,36,0.48,572,7.64,459,6.13,2,0.03,3902,280,7.18,3622,92.82,2206,56.54,1416,36.29,333300,354521.48,875,930.71,68707.00,73081.63,84722,90116.32,48071,51131.72,28992,30837.94,34293.00,36476.46,370674.31,30000.00,1475000.00,319500.00,40403500.00,109.00,394275.45,31910.12,1568914.45,339842.83,42976023.76,4.65,5586,615,11.01,3962,70.93,4140,159,3.84,8674,5596,64.5,1631,18.8,46,0.5,555,6.4,0,0.0,0,0.0,187,2.2,659,7.6,-15.27,7.50,1.04,4.65,4176,3958,94.80,218,5.20,2437,61.60,1521,38.40,298700.00,1212.00,304815.41,1236.81,84500.00,86230.00,101211.00,103283.13,42134.00,42996.63,96607.00,98584.88,70769.00,72217.88,,,,,,,,,410878.79,91000.00,3350000.00,340000.00,108472000.00,264.00,419290.88,92863.08,3418585.94,346960.96,110692792.33,4.02,6151,796,1165,1961,31.88
37063002019,811.55,708.94,87.36,100.50,12.38,1.45,0.18,0.00,0.00,238.82,9.90,4.15,228.92,95.85,172.03,72.03,56.89,23.82,118261.03,18875.47,89.08,558.11,10084.22,63180.97,411.72,291.83,70.88,73.22,17.78,328.28,8.91,2.71,1077.14,881.90,81.87,168.98,15.69,0.53,0.05,12.76,1.18,9.06,0.84,0.00,0.00,386.91,22.37,5.78,364.54,94.22,0.93,0.24,0.15,0.04,68179.00,197674.15,188.00,545.08,22665.92,65716.22,24268.52,70362.72,26619.81,77179.90,,,,,670.43,364.41,54.35,192.29,28.68,594.71,22.11,3.72,1385.58,989.15,71.39,346.55,25.01,2.26,0.16,30.78,2.22,16.21,1.17,0.00,0.00,694.52,80.99,11.66,613.53,88.34,387.98,55.86,225.55,32.48,118793.79,220549.64,505.03,937.62,40261.63,74748.75,42574.12,79042.06,31619.16,58703.36,30944.92,57451.58,38558.92,71587.54,996.17,194.40,19.51,529.35,53.14,881.86,41.25,4.68,4097.64,2578.43,62.92,1053.42,25.71,20.31,0.50,299.46,7.31,128.94,3.15,0.00,0.00,2048.82,146.34,7.14,1902.48,92.86,968.32,47.26,934.15,45.59,170900.01,242710.72,757.00,1075.08,59218.00,84100.89,62753.00,89121.27,51267.00,72808.95,37292.00,52961.78,56621.62,80413.54,205081.63,20000.00,332000.00,210000.00,30147000.00,147.00,291255.16,28403.83,471503.54,298240.19,42814509.76,3.55,2906.90,385.20,13.25,1930.52,66.41,2691.57,74.14,2.75,4408,3277,74.34,565,12.82,20,0.45,341,7.74,193,4.38,1,0.02,2595,300,11.56,2295,88.44,1086,41.85,1209,46.59,259600,276128.94,923,981.77,54893.00,58388.08,72250,76850.22,35543,37806.05,43365,46126.08,20857.00,22184.98,353952.38,51500.00,789000.00,316000.00,14866000.00,42.00,376488.82,54779.05,839236.27,336119.98,15812530.33,5.76,3266,238,7.29,2464,75.44,2571,64,2.49,4844,3800,78.4,543,11.2,0,0.0,310,6.4,0,0.0,0,0.0,0,0.0,191,3.9,15.48,-14.51,-0.91,0.75,2725,2486,91.20,239,8.80,1344,54.10,1142,45.90,278800.00,1109.00,284507.99,1131.71,77102.00,78680.54,84155.00,85877.94,37283.00,38046.31,,,,,,,,,,,,,412802.08,30000.00,685000.00,401500.00,59443500.00,144.00,421253.55,30614.20,699024.29,409720.08,60660511.47,5.21,3619,481,775,1256,34.71
37063002020,434.80,379.82,87.36,53.85,12.38,0.78,0.18,0.00,0.00,127.95,5.31,4.15,122.65,95.85,92.17,72.03,30.48,23.82,118261.04,18875.47,89.08,558.11,10084.22,63180.97,220.58,156.35,70.88,39.23,17.78,175.88,4.77,2.71,577.09,472.49,81.87,90.53,15.69,0.28,0.05,6.84,1.18,4.85,0.84,0.00,0.00,207.29,11.99,5.78,195.31,94.22,0.50,0.24,0.08,0.04,68179.00,197674.15,188.00,545.08,22665.92,65716.21,24268.52,70362.72,26619.81,77179.90,,,,,359.19,195.24,54.35,103.02,28.68,318.63,11.84,3.72,742.34,529.95,71.39,185.67,25.01,1.21,0.16,16.49,2.22,8.68,1.17,0.00,0.00,372.10,43.39,11.66,328.71,88.34,207.86,55.86,120.84,32.48,118793.79,220549.64,505.03,937.62,40261.62,74748.74,42574.12,79042.07,31619.16,58703.36,30944.92,57451.58,38558.92,71587.54,533.71,104.15,19.51,283.61,53.14,472.47,22.10,4.68,2195.36,1381.43,62.92,564.38,25.71,10.88,0.50,160.44,7.31,69.08,3.15,0.00,0.00,1097.68,78.41,7.14,1019.27,92.86,518.79,47.26,500.48,45.59,170900.01,242710.72,757.00,1075.08,59218.00,84100.89,62753.00,89121.27,51267.00,72808.95,37292.00,52961.78,56621.62,80413.54,218968.51,17500.00,849000.00,217000.00,86930500.00,397.00,310977.19,24853.35,1205742.49,308181.53,123457947.42,3.66,1557.41,206.38,13.25,1034.30,66.41,1442.04,39.72,2.75,5894,3542,60.10,1409,23.91,39,0.66,687,11.66,205,3.48,1,0.02,2217,115,5.19,2102,94.81,2002,90.30,100,4.51,320700,341119.23,915,973.26,124467.00,132391.92,131979,140382.21,124712,132652.51,87045,92587.23,163124.98,173511.29,352261.13,3500.00,2017000.00,327000.00,84190411.00,239.00,374689.88,3722.85,2145424.03,347820.36,89550883.05,2.63,4166,235,5.64,3427,82.26,3427,106,3.09,6971,4373,62.7,1493,21.4,37,0.5,658,9.4,0,0.0,58,0.8,200,2.9,152,2.2,-0.22,-4.31,2.09,-0.95,2576,2425,94.10,151,5.90,2278,93.90,147,6.10,326600.00,,333286.62,,123225.00,125747.84,125817.00,128392.90,122639.00,125149.84,,,128750.00,131385.95,,,,,,,71190.00,72647.50,416452.90,5000.00,2508500.00,370500.00,229882000.00,552.00,424979.11,5102.37,2559857.56,378085.40,234588469.70,3.01,4719,862,897,1759,37.27
37063002021,451.55,394.46,87.36,55.92,12.38,0.81,0.18,0.00,0.00,132.88,5.51,4.15,127.37,95.85,95.72,72.03,31.65,23.82,118261.03,18875.47,89.08,558.11,10084.22,63180.96,229.08,162.37,70.88,40.74,17.78,182.65,4.96,2.71,599.33,490.70,81.87,94.02,15.69,0.29,0.05,7.10,1.18,5.04,0.84,0.00,0.00,215.28,12.45,5.78,202.83,94.22,0.52,0.24,0.08,0.04,68179.00,197674.14,188.00,545.08,22665.92,65716.22,24268.52,70362.72,26619.81,77179.89,,,,,373.04,202.76,54.35,106.99,28.68,330.90,12.30,3.72,770.95,550.37,71.39,192.82,25.01,1.26,0.16,17.13,2.22,9.02,1.17,0.00,0.00,386.44,45.07,11.66,341.37,88.34,215.87,55.86,125.50,32.48,118793.79,220549.64,505.03,937.62,40261.63,74748.74,42574.12,79042.06,31619.16,58703.36,30944.92,57451.58,38558.92,71587.54,554.28,108.16,19.51,294.54,53.14,490.68,22.95,4.68,2279.96,1434.66,62.92,586.13,25.71,11.30,0.50,166.62,7.31,71.74,3.15,0.00,0.00,1139.98,81.43,7.14,1058.55,92.86,538.78,47.26,519.77,45.59,170900.00,242710.71,757.00,1075.08,59218.00,84100.89,62753.00,89121.27,51267.00,72808.95,37292.00,52961.78,56621.62,80413.54,181828.31,29000.00,460000.00,185000.00,30183500.00,166.00,258231.00,41185.55,653288.04,262735.41,42866346.75,3.12,1617.42,214.33,13.25,1074.16,66.41,1497.61,41.25,2.75,4432,2102,47.43,1465,33.06,27,0.61,523,11.80,303,6.84,2,0.05,2345,172,7.33,2173,92.67,797,33.99,1376,58.68,217400,231242.04,785,834.98,45951.00,48876.74,67758,72072.21,37151,39516.43,19882,21147.90,24249.87,25793.88,242030.52,78000.00,357000.00,266000.00,7987007.00,33.00,257440.80,82966.32,379730.48,282936.44,8495546.24,5.79,3189,375,11.76,2162,67.80,2830,215,7.60,4518,2225,49.2,1343,29.7,0,0.0,402,8.9,0,0.0,0,0.0,77,1.7,471,10.4,-13.72,3.99,1.59,7.25,2303,2067,89.80,236,10.20,653,31.60,1414,68.40,250400.00,1114.00,255526.54,1136.81,66772.00,68139.05,73264.00,74763.96,54696.00,55815.81,,,,,,,,,56172.00,57322.03,,,279639.18,85000.00,450000.00,285000.00,27125000.00,97.00,285364.35,86740.24,459213.04,290834.92,27680341.40,4.27,3171,588,538,1126,35.51
37063002022,819.75,716.11,87.36,101.52,12.38,1.46,0.18,0.00,0.00,241.23,10.00,4.15,231.23,95.85,173.77,72.03,57.46,23.82,118261.04,18875.47,89.08,558.11,10084.22,63180.97,415.88,294.77,70.88,73.96,17.78,331.59,9.00,2.71,1088.02,890.81,81.87,170.68,15.69,0.53,0.05,12.89,1.18,9.15,0.84,0.00,0.00,390.82,22.60,5.78,368.22,94.22,0.94,0.24,0.15,0.04,68179.00,197674.15,188.00,545.08,22665.92,65716.22,24268.52,70362.72,26619.81,77179.90,,,,,677.21,368.09,54.35,194.23,28.68,600.72,22.33,3.72,1399.58,999.14,71.39,350.05,25.01,2.28,0.16,31.09,2.22,16.37,1.17,0.00,0.00,701.54,81.81,11.66,619.73,88.34,391.90,55.86,227.83,32.48,118793.79,220549.64,505.03,937.62,40261.63,74748.75,42574.12,79042.07,31619.16,58703.37,30944.92,57451.58,38558.92,71587.54,1006.23,196.36,19.51,534.70,53.14,890.77,41.66,4.68,4139.04,2604.48,62.92,1064.06,25.71,20.51,0.50,302.48,7.31,130.24,3.15,0.00,0.00,2069.52,147.82,7.14,1921.70,92.86,978.11,47.26,943.59,45.59,170900.00,242710.71,757.00,1075.08,59218.00,84100.89,62753.00,89121.27,51267.00,72808.95,37292.00,52961.78,56621.62,80413.54,158696.11,30000.00,374000.00,148500.00,44911000.00,283.00,225378.85,42605.74,531151.58,210898.42,63782215.41,2.51,2936.27,389.09,13.25,1950.02,66.41,2718.77,74.89,2.75,4307,2045,47.48,1526,35.43,14,0.33,316,7.34,397,9.22,1,0.02,2327,154,6.62,2173,93.38,888,38.16,1285,55.22,196700,209224.05,821,873.27,51441.00,54716.29,69904,74354.84,37409,39790.86,54469,57937.09,63750.00,67809.01,201531.82,40000.00,313000.00,196000.00,13099568.00,65.00,214363.52,42546.83,332928.96,208479.48,13933628.17,3.81,3488,399,11.44,2092,59.98,3009,291,9.67,4688,2504,53.4,1650,35.2,26,0.6,164,3.5,8,0.2,38,0.8,140,3.0,158,3.4,-9.52,9.49,-3.81,0.25,2459,2375,96.60,84,3.40,910,38.30,1465,61.70,199400.00,975.00,203482.40,994.96,61323.00,62578.49,76250.00,77811.10,50867.00,51908.42,,,,,,,,,100114.00,102163.68,55188.00,56317.89,236006.41,113000.00,425500.00,233000.00,36817000.00,156.00,240838.27,115313.50,434211.44,237770.31,37570769.74,3.80,3606,559,792,1351,37.47
