id,meansp1314,meansp1314a17,minsp1314,minsp1314a17,maxsp1314,maxsp1314a17,mediansp1314,mediansp1314a17,stddevsp1314,stddevsp1314a17,totsp1314,totsp1314a17,nums1314,mhi1314,mhi1314a17,pir1314,mean_sfno100517,tot_sfno100517,num_sfno100517,mean_sfoo100517,tot_sfoo100517,num_sfoo100517,prc_sfno100517,pop13,pop14,ptwhnl13,ptwhnl14,ptblknl13,ptblknl14,ptasnl13,ptasnl14,ptothnl13,ptothnl14,ptlat13,ptlat14,meansp1517,meansp1517a17,minsp1517,minsp1517a17,maxsp1517,maxsp1517a17,mediansp1517,mediansp1517a17,stddevsp1517,stddevsp1517a17,totsp1517,totsp1517a17,nums1517,mhi16,mhi16a17,pir1517,mgr_phi16,mmoc_phi16,mean_sfno011818,tot_sfno011818,num_sfno011818,mean_sfoo011818,tot_sfoo011818,num_sfoo011818,prc_sfno011818,pop16,ptwhnl16,ptblknl16,ptnanl16,ptasnl16,ptpanl16,ptothnl16,pt2mnl16,ptlat16
370630020162,183400.00,188892.01,155000.00,159641.56,197000.00,202899.27,195000.00,200839.38,18242.81,18789.10,917000.00,944460.04,5.00,38033.00,39171.92,5.13,240997.50,2891970.00,12.00,233691.45,16124710.00,69.00,14.81,2156,2156,31.60,31.60,30.30,30.30,8.30,8.30,2.60,2.60,27.10,27.10,255729.00,260964.65,56500.00,57656.75,619000.00,631673.04,222500.00,227055.33,149399.08,152457.79,6137500.00,6263155.59,24.00,35441.00,36166.60,6.28,31.40,18.70,240997.50,2891970.00,12.00,231475.14,16203260.00,70.00,14.63,2749,31.43,35.58,0.00,3.86,0.00,0.00,0.84,28.30
370630020171,324306.00,334017.51,60000.00,61796.73,980000.00,1009346.61,318250.00,327780.16,132501.07,136468.89,25944500.00,26721421.60,80.00,103529.50,106629.74,3.07,294978.76,6194554.00,21.00,355455.58,293250852.00,825.00,2.48,2308,2308,81.40,81.40,5.70,5.70,7.00,7.00,2.70,2.70,3.20,3.20,375659.00,383350.02,13000.00,13266.15,1250000.00,1275591.77,352500.00,359716.88,174396.97,177967.47,43576501.00,44468660.81,116.00,94243.00,96172.48,3.74,36.70,12.80,290262.59,6385777.00,22.00,355261.40,294156442.00,828.00,2.59,2352,80.53,1.45,0.00,9.48,0.00,0.00,6.12,2.42
370630020172,303487.00,312575.08,2500.00,2574.86,575000.00,592218.68,319500.00,329067.59,101385.75,104421.79,12139513.00,12503037.05,40.00,79530.50,81912.08,4.02,251655.30,2516553.00,10.00,363103.64,144515250.00,398.00,2.45,1339,1339,79.70,79.70,6.90,6.90,7.90,7.90,2.20,2.20,3.20,3.20,418841.00,427416.11,150000.00,153071.01,3209000.00,3274699.19,345500.00,352573.57,384269.96,392137.28,25130500.00,25645007.17,60.00,70208.00,71645.40,4.92,32.70,16.10,251015.64,2761172.00,11.00,364276.11,145710444.00,400.00,2.68,1466,74.42,15.28,0.00,6.75,0.00,1.02,1.50,1.02
370630020173,282313.00,290767.01,83000.00,85485.48,530000.00,545871.13,271485.00,279614.76,104161.07,107280.23,16374160.00,16864492.77,58.00,62107.00,63966.83,4.37,287580.00,3163380.00,11.00,324536.92,183687895.00,566.00,1.91,3007,3007,71.40,71.40,8.40,8.40,12.40,12.40,2.10,2.10,5.70,5.70,314875.00,321321.57,137500.00,140315.09,509000.00,519420.97,336000.00,342879.07,84800.04,86536.19,22671000.00,23135152.80,72.00,62563.00,63843.88,5.37,47.10,16.70,287580.00,3163380.00,11.00,324120.69,184100552.00,568.00,1.90,3797,69.66,9.69,0.00,11.22,0.00,0.26,4.00,5.16
370630020181,488335.00,502958.45,70000.00,72096.19,1300000.00,1338929.18,482500.00,496948.71,274276.48,282489.83,34183500.00,35207142.75,70.00,84881.00,87422.81,5.68,372379.69,5958075.00,16.00,489154.73,268056791.00,548.00,2.84,2327,2327,83.10,83.10,7.30,7.30,3.70,3.70,1.40,1.40,4.60,4.60,551629.00,562922.73,95000.00,96944.97,3350000.00,3418585.94,482000.00,491868.19,466865.33,476423.65,42475500.00,43345118.56,77.00,106563.00,108744.71,4.52,27.40,10.20,396580.82,6741874.00,17.00,488943.14,268918728.00,550.00,3.00,2422,83.57,2.02,0.58,10.90,0.00,0.00,0.78,2.15
370630020182,300192.00,309181.41,69000.00,71066.24,490000.00,504673.31,340000.00,350181.48,102472.16,105540.75,19512500.00,20096812.00,65.00,39530.50,40714.26,8.60,247063.67,2223573.00,9.00,274333.34,79282336.00,289.00,3.02,2701,2701,59.10,59.10,20.50,20.50,9.40,9.40,3.60,3.60,7.60,7.60,296073.00,302134.63,120000.00,122456.81,470000.00,479622.51,249000.00,254097.88,108453.94,110674.36,12435099.00,12689687.95,42.00,51831.00,52892.16,4.80,30.90,20.60,247063.67,2223573.00,9.00,274333.34,79282336.00,289.00,3.02,3610,41.19,36.40,0.00,5.98,0.00,0.00,2.58,13.85
370630020183,296642.00,305525.10,5000.00,5149.73,650000.00,669464.59,302000.00,311043.55,105861.31,109031.39,30554200.00,31469161.47,103.00,104375.00,107500.56,2.89,253187.43,3544624.00,14.00,315476.14,287083286.00,910.00,1.52,2455,2455,72.00,72.00,11.30,11.30,7.20,7.20,3.50,3.50,6.00,6.00,386126.00,394031.32,47500.00,48472.49,1170000.00,1193953.90,348000.00,355124.75,201497.59,205622.94,68344395.00,69743638.20,177.00,110202.00,112458.21,3.16,21.20,15.50,257383.13,3860747.00,15.00,310936.48,287305312.00,924.00,1.60,2642,78.92,10.14,1.21,2.84,0.00,0.00,2.84,4.05
370630020191,561954.00,578782.01,438500.00,451631.11,620000.00,638566.22,580000.00,597368.40,60331.77,62138.44,6181500.00,6366608.24,11.00,43708.50,45017.37,13.27,577537.00,577537.00,1.00,552284.86,61855904.00,112.00,0.88,1399,1399,60.90,60.90,24.20,24.20,5.40,5.40,3.50,3.50,6.10,6.10,558868.00,570309.94,375000.00,382677.53,660000.00,673512.45,575000.00,586772.21,79093.45,80712.76,10618500.00,10835896.96,19.00,63136.00,64428.61,9.11,21.90,12.70,577537.00,577537.00,1.00,552284.86,61855904.00,112.00,0.88,1372,76.24,13.70,0.00,2.70,0.00,0.00,0.00,7.36
370630020192,431111.00,444020.84,30000.00,30898.37,695000.00,715812.14,457500.00,471200.08,155067.21,159710.78,19400000.00,19980943.13,45.00,53422.00,55021.75,8.56,309565.11,5572172.00,18.00,425672.32,87688498.00,206.00,8.04,1536,1536,74.90,74.90,6.90,6.90,10.60,10.60,3.00,3.00,4.60,4.60,519893.00,530536.99,114500.00,116844.21,685000.00,699024.29,520500.00,531156.41,149845.98,152913.84,53549000.00,54645330.93,103.00,54302.00,55413.75,9.59,25.00,24.50,281903.12,4792353.00,17.00,408493.23,89460017.00,219.00,7.20,1784,74.78,9.75,0.00,12.00,0.00,0.00,0.00,3.48
370630020193,313755.00,323150.56,215000.00,221438.29,388500.00,400133.84,321500.00,331127.49,38546.26,39700.54,14119000.00,14541800.83,45.00,86057.50,88634.54,3.74,287172.00,4020408.00,14.00,317851.67,146211767.00,460.00,2.95,1473,1473,86.50,86.50,5.30,5.30,4.10,4.10,1.60,1.60,2.60,2.60,317729.00,324234.00,30000.00,30614.20,495000.00,505134.34,323500.00,330123.15,63633.92,64936.72,23512000.00,23993370.95,74.00,97121.00,99109.40,3.33,16.60,17.30,291668.20,4375023.00,15.00,317695.81,145822377.00,459.00,3.16,1688,84.12,10.72,0.00,3.50,0.00,0.00,0.00,1.66
370630020201,312554.00,321913.59,11000.00,11329.40,1125000.00,1158688.71,294000.00,302803.98,132013.16,135966.37,25629500.00,26396988.76,82.00,140693.50,144906.64,2.09,469457.33,4225116.00,9.00,329346.14,208476106.00,633.00,1.40,2032,2032,67.00,67.00,12.80,12.80,13.30,13.30,3.40,3.40,3.50,3.50,530534.00,541395.84,139500.00,142356.04,4150000.00,4234964.67,333500.00,340327.88,763560.55,779193.25,68439000.00,69840180.08,129.00,118095.00,120512.81,2.82,27.20,19.90,469457.33,4225116.00,9.00,329184.47,209032138.00,635.00,1.40,2102,64.18,12.85,0.00,14.18,0.00,0.00,5.33,3.47
370630020202,359588.00,370356.05,85000.00,87545.37,1152000.00,1186497.24,330000.00,339882.02,155799.23,160464.72,89178000.00,91848481.77,248.00,109673.00,112957.22,3.01,288610.00,2886100.00,10.00,345699.84,618802716.00,1790.00,0.56,3862,3862,56.50,56.50,28.70,28.70,8.40,8.40,3.00,3.00,3.40,3.40,506493.00,516862.64,5000.00,5102.37,2508500.00,2559857.56,400000.00,408189.37,446962.17,456113.01,315039153.00,321489080.48,622.00,126383.00,128970.49,3.16,NaN,18.10,288610.00,2886100.00,10.00,338092.62,622428514.00,1841.00,0.54,4869,62.11,25.12,0.76,7.39,0.00,1.19,1.81,1.62
370630020211,239565.00,246738.90,30000.00,30898.37,299000.00,307953.71,255750.00,263408.57,60197.42,62000.06,11020000.00,11349999.65,46.00,42355.00,43623.34,6.04,210610.47,3159157.00,15.00,257062.43,87915351.00,342.00,4.20,3016,3016,55.80,55.80,25.30,25.30,11.20,11.20,2.80,2.80,4.90,4.90,266775.00,272236.80,80000.00,81637.87,450000.00,459213.04,277250.00,282926.25,61916.13,63183.76,21342000.00,21778943.63,80.00,61979.00,63247.92,4.47,21.30,16.40,210610.47,3159157.00,15.00,257062.43,87915351.00,342.00,4.20,2807,60.78,22.84,0.00,6.48,0.00,0.00,2.74,7.16
370630020212,246770.00,254159.66,80000.00,82395.64,340000.00,350181.48,262500.00,270360.70,64021.44,65938.59,4935410.00,5083203.43,20.00,80540.00,82951.81,3.26,235805.71,1650640.00,7.00,276751.52,71125140.00,257.00,2.65,1416,1416,29.50,29.50,46.40,46.40,10.20,10.20,2.90,2.90,11.00,11.00,292596.00,298586.44,200000.00,204094.68,400000.00,408189.37,297500.00,303590.84,53931.07,55035.22,7607500.00,7763251.51,26.00,71023.00,72477.08,4.19,50.00,21.30,241805.25,1934442.00,8.00,276751.52,71125140.00,257.00,3.02,1711,30.33,41.03,0.00,12.86,0.00,0.00,0.00,15.78
370630020221,168533.00,173579.81,131500.00,135437.84,206000.00,212168.78,162000.00,166851.17,21362.91,22002.63,2528000.00,2603702.28,15.00,45662.50,47029.89,3.55,159810.67,479432.00,3.00,180648.01,38297379.00,212.00,1.40,1822,1822,41.10,41.10,42.00,42.00,7.50,7.50,2.70,2.70,6.80,6.80,213256.00,217622.08,120000.00,122456.81,277000.00,282671.14,220000.00,224504.15,34203.51,34903.77,8317000.00,8487277.40,39.00,53197.00,54286.12,4.14,22.50,15.90,159810.67,479432.00,3.00,180947.10,38541732.00,213.00,1.39,2427,34.03,50.76,1.07,4.16,0.33,1.57,1.57,6.51
370630020222,196721.00,202611.91,1000.00,1029.95,312500.00,321857.98,192250.00,198007.03,49269.97,50745.39,13770470.00,14182833.91,70.00,67496.50,69517.72,2.85,192794.42,2313533.00,12.00,231822.99,137239211.00,592.00,1.99,2485,2485,52.20,52.20,28.20,28.20,5.50,5.50,3.10,3.10,11.00,11.00,238918.00,243809.47,5000.00,5102.37,425500.00,434211.44,233500.00,238280.54,53067.41,54153.88,32015075.00,32670532.93,134.00,78938.00,80554.13,2.96,27.30,16.70,200017.77,2600231.00,13.00,231996.44,136413907.00,588.00,2.16,2261,74.22,18.49,0.00,2.79,0.00,0.00,4.51,0.00
370630020231,223318.00,230005.37,163500.00,168396.09,295500.00,304348.90,222000.00,228647.91,40487.37,41699.79,4913000.00,5060122.35,22.00,51679.00,53226.55,4.30,167338.67,502016.00,3.00,235929.48,63229101.00,268.00,1.11,1195,1195,62.60,62.60,25.00,25.00,2.90,2.90,3.30,3.30,6.20,6.20,250615.00,255745.95,25000.00,25511.84,375000.00,382677.53,247250.00,252312.05,52167.40,53235.44,13032000.00,13298809.55,52.00,61940.00,63208.12,3.99,21.70,16.70,167338.67,502016.00,3.00,236046.89,63260567.00,268.00,1.11,1446,54.08,26.07,0.00,1.59,0.00,0.00,0.00,18.26
370630020232,234295.00,241311.09,153000.00,157581.66,335000.00,345031.75,232500.00,239462.33,47781.16,49211.99,5154500.00,5308854.19,22.00,80836.50,83257.19,2.88,273104.75,1092419.00,4.00,254526.06,81448339.00,320.00,1.23,1613,1613,58.20,58.20,27.90,27.90,6.80,6.80,3.30,3.30,3.80,3.80,266964.00,272429.66,153000.00,156132.43,360000.00,367370.43,265000.00,270425.46,53072.72,54159.30,13615172.00,13893921.07,51.00,77277.00,78859.12,3.43,24.70,11.70,268391.00,1610346.00,6.00,253861.91,80981948.00,319.00,1.85,1862,66.59,15.74,0.00,14.88,0.00,0.00,0.00,2.79
370630020241,255060.00,262697.90,31875.00,32829.51,442000.00,455235.92,235000.00,242037.20,79925.05,82318.45,43615375.00,44921460.17,171.00,102255.00,105317.08,2.30,218042.07,6541262.00,30.00,257971.93,331751906.00,1286.00,2.28,3582,3582,62.60,62.60,18.00,18.00,10.20,10.20,3.40,3.40,5.90,5.90,322530.00,329133.29,29000.00,29593.73,1346000.00,1373557.22,275000.00,280630.19,216127.53,220552.40,108047667.00,110259771.78,335.00,92155.00,94041.73,2.98,26.10,14.80,217538.52,6308617.00,29.00,257976.91,333048189.00,1291.00,2.20,4070,61.11,24.79,0.00,11.28,0.00,0.00,0.00,2.83
370630020242,182466.00,187930.04,98500.00,101449.63,277000.00,285294.91,165000.00,169941.01,53284.10,54879.72,2737000.00,2818960.89,15.00,54665.00,56301.97,3.02,177178.25,708713.00,4.00,210726.28,33294752.00,158.00,2.47,1033,1033,75.60,75.60,14.60,14.60,2.60,2.60,3.30,3.30,3.90,3.90,223570.00,228147.24,124000.00,126538.70,330000.00,336756.23,221500.00,226034.86,41813.00,42669.05,11178500.00,11407362.08,50.00,52708.00,53787.11,4.20,21.50,20.50,177178.25,708713.00,4.00,210816.53,33098195.00,157.00,2.48,928,72.52,10.99,0.00,0.00,0.00,0.00,0.00,16.49
370630020243,215645.00,222102.60,171500.00,176635.66,301000.00,310013.60,216250.00,222725.72,30114.81,31016.61,5175500.00,5330483.05,24.00,85294.50,87848.69,2.54,233333.00,233333.00,1.00,239071.81,36099843.00,151.00,0.66,1233,1233,71.50,71.50,19.00,19.00,4.10,4.10,1.50,1.50,3.80,3.80,253437.00,258625.72,206000.00,210217.52,320000.00,326551.49,239500.00,244403.38,32310.76,32972.27,6082500.00,6207029.55,24.00,66546.00,67908.42,3.60,37.30,17.50,233333.00,233333.00,1.00,239156.26,36351751.00,152.00,0.65,1190,68.74,9.92,0.00,6.22,0.00,0.00,3.45,11.68
370630020251,193318.00,199107.01,12000.00,12359.35,291000.00,299714.15,193000.00,198779.49,49597.37,51082.59,25518008.00,26282158.07,132.00,66468.00,68458.42,2.90,171039.48,3933908.00,23.00,207174.13,167189522.00,807.00,2.77,2114,2114,32.40,32.40,41.20,41.20,14.00,14.00,2.30,2.30,10.10,10.10,209119.00,213400.38,500.00,510.24,331000.00,337776.70,225000.00,229606.52,57409.81,58585.19,36386811.00,37131773.30,174.00,91196.00,93063.09,2.47,24.40,18.10,171194.83,3937481.00,23.00,206999.01,166427207.00,804.00,2.78,2681,30.03,43.53,0.00,12.83,0.00,0.00,5.18,8.43
370630020252,184582.00,190109.40,36000.00,37078.04,352500.00,363055.80,186500.00,192084.84,55395.45,57054.29,12182420.00,12547228.93,66.00,62641.50,64517.33,2.98,164590.75,1975089.00,12.00,199572.11,104376212.00,523.00,2.24,2464,2464,29.90,29.90,50.00,50.00,3.30,3.30,2.70,2.70,14.10,14.10,215276.00,219683.43,20000.00,20409.47,325000.00,331653.86,230000.00,234708.89,60661.19,61903.13,20881820.00,21309342.18,97.00,58897.00,60102.82,3.91,50.00,19.90,162531.55,1787847.00,11.00,199379.28,104674120.00,525.00,2.05,2553,35.92,43.64,0.00,0.90,0.00,1.76,0.00,17.78
370630020253,135980.00,140051.99,25000.00,25748.64,180500.00,185905.17,141000.00,145222.32,29164.94,30038.30,4895280.00,5041871.72,36.00,43728.00,45037.46,3.22,153920.44,1385284.00,9.00,162805.75,57958848.00,356.00,2.47,1360,1360,40.70,40.70,39.20,39.20,3.20,3.20,2.90,2.90,14.00,14.00,173051.00,176593.95,76000.00,77555.98,370000.00,377575.16,174179.00,177745.04,46343.17,47291.97,10036969.00,10242460.04,58.00,72031.00,73505.72,2.42,19.40,16.10,153920.44,1385284.00,9.00,162639.48,57574376.00,354.00,2.48,1664,51.98,39.60,0.00,0.72,0.00,0.00,3.79,3.91
370630020261,109988.00,113281.65,10000.00,10299.46,184000.00,189509.98,113750.00,117156.30,44174.23,45497.05,5279448.00,5437543.83,48.00,38110.50,39251.74,2.98,113834.38,1821350.00,16.00,133386.41,53487949.00,401.00,3.84,2265,2265,11.20,11.20,67.10,67.10,5.60,5.60,1.90,1.90,14.10,14.10,133143.00,135868.89,10000.00,10204.73,250000.00,255118.35,134000.00,136743.44,49562.58,50577.30,11050879.00,11277128.24,83.00,33611.00,34299.13,3.99,43.50,22.80,112177.29,1570482.00,14.00,133395.56,53758409.00,403.00,3.36,2538,13.28,66.31,0.00,1.02,0.00,0.00,5.52,13.87
370630020262,122480.00,126147.73,28800.00,29662.43,244000.00,251306.71,124000.00,127713.24,57118.04,58828.47,2327127.00,2396814.03,19.00,43990.00,45307.30,2.82,146667.06,2346673.00,16.00,172722.16,54234757.00,314.00,4.85,3548,3548,12.00,12.00,70.10,70.10,1.60,1.60,1.90,1.90,14.40,14.40,202935.00,207089.77,45000.00,45921.30,391500.00,399515.34,174000.00,177562.37,98276.61,100288.67,10146750.00,10354488.63,50.00,45227.00,46152.95,3.85,30.80,15.30,146606.13,2345698.00,16.00,170702.00,54453937.00,319.00,4.78,3896,10.81,75.05,0.00,0.87,0.00,0.00,1.95,11.32
370630020271,183996.00,189505.86,16500.00,16994.10,520000.00,535571.67,185500.00,191054.89,115197.14,118646.78,14535700.00,14970979.12,79.00,49704.00,51192.41,3.73,122321.17,2813387.00,23.00,167808.92,98000410.00,584.00,3.79,1473,1473,37.50,37.50,32.00,32.00,2.70,2.70,2.70,2.70,25.10,25.10,743652.00,758877.10,20000.00,20409.47,2760000.00,2816506.63,259250.00,264557.73,1024846.20,1045828.30,182938460.00,186683835.10,246.00,46953.00,47914.29,5.52,32.20,21.80,96436.54,2700223.00,28.00,163706.51,99042439.00,605.00,4.42,1481,34.64,31.94,0.00,8.98,0.00,1.21,3.11,20.12
370630020272,189777.00,195459.97,108000.00,111234.12,273000.00,281175.13,189250.00,194917.19,34947.85,35994.39,12145750.00,12509460.82,64.00,53641.00,55247.31,3.53,146954.83,1763458.00,12.00,210053.78,115529578.00,550.00,2.14,4164,4164,37.50,37.50,41.40,41.40,10.50,10.50,3.60,3.60,7.00,7.00,222663.00,227221.67,114801.00,117151.37,745000.00,760252.69,212000.00,216340.36,65048.68,66380.45,25606301.00,26130549.44,115.00,49381.00,50392.00,4.29,31.80,16.80,153168.18,1684850.00,11.00,209952.85,115893975.00,552.00,1.95,5679,26.24,44.71,0.37,4.67,0.97,0.00,0.63,22.42
370630020273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1635,1635,22.40,22.40,54.70,54.70,13.30,13.30,3.00,3.00,6.60,6.60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40399.00,41226.11,NaN,25.70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1939,15.32,60.60,0.00,7.17,0.00,0.00,1.86,15.06
370630020281,201067.00,207088.06,41000.00,42227.77,672500.00,692638.36,196250.00,202126.81,75944.49,78218.69,20106721.00,20708827.26,100.00,70729.50,72847.53,2.77,196972.91,4333404.00,22.00,218621.75,175334642.00,802.00,2.67,2246,2246,43.80,43.80,33.70,33.70,12.10,12.10,2.80,2.80,7.70,7.70,311037.00,317404.99,6000.00,6122.84,587500.00,599528.13,319500.00,326041.26,102204.45,104296.92,116639000.00,119026998.71,375.00,76750.00,78321.33,4.16,22.00,17.90,187300.05,3746001.00,20.00,202554.16,180678315.00,892.00,2.19,2778,47.23,29.88,0.00,14.54,0.00,0.00,3.46,4.90
370630020282,451157.00,464667.13,323500.00,333187.38,672000.00,692123.39,454250.00,467852.75,74868.81,77110.80,17144000.00,17657386.03,38.00,49096.50,50566.72,9.25,532833.00,532833.00,1.00,428101.08,42382007.00,99.00,1.00,1183,1183,40.70,40.70,38.80,38.80,6.30,6.30,2.80,2.80,11.40,11.40,438812.00,447795.98,410000.00,418394.10,482500.00,492378.42,431500.00,440334.28,29585.15,30190.86,3510500.00,3582371.93,8.00,49643.00,50659.36,8.69,23.00,10.00,532833.00,532833.00,1.00,428101.08,42382007.00,99.00,1.00,1676,35.20,49.94,0.00,10.98,0.00,0.00,3.88,0.00
370630020283,234184.00,241196.76,194500.00,200324.40,277000.00,285294.91,235000.00,242037.20,16619.92,17117.62,8899000.00,9165485.20,38.00,61561.50,63404.99,3.82,229098.83,1374593.00,6.00,262537.19,56970571.00,217.00,2.69,2572,2572,41.10,41.10,35.10,35.10,13.90,13.90,3.70,3.70,6.30,6.30,260413.00,265744.54,70500.00,71943.38,627500.00,640347.07,275750.00,281395.54,105401.96,107559.90,44270264.00,45176627.51,170.00,68868.00,70277.96,4.00,21.60,16.60,131811.92,1581743.00,12.00,243070.47,57850771.00,238.00,4.80,3150,40.00,28.54,2.83,18.16,0.00,1.81,0.38,8.29
370630021001,288224.00,296855.02,25000.00,25748.64,1044000.00,1075263.13,246750.00,254139.06,183672.86,189173.04,20175732.00,20779904.83,70.00,103177.50,106267.20,2.39,327530.50,4585427.00,14.00,369952.50,233440027.00,631.00,2.17,2270,2270,80.90,80.90,13.30,13.30,1.20,1.20,2.00,2.00,2.50,2.50,392358.00,400390.91,4000.00,4081.89,2537500.00,2589451.29,340000.00,346960.96,286928.03,292802.42,41982325.00,42841846.58,107.00,85061.00,86802.49,4.00,32.80,16.50,364186.53,5462798.00,15.00,367493.10,231520655.00,630.00,2.33,2152,79.65,15.89,0.84,0.84,0.00,0.00,0.33,2.46
370630021002,220928.00,227543.80,38000.00,39137.93,408095.00,420315.62,235000.00,242037.20,91167.98,93898.06,5965071.00,6143698.17,27.00,75950.00,78224.36,3.09,267224.00,2939464.00,11.00,251938.22,86414810.00,343.00,3.11,2193,2193,78.40,78.40,14.80,14.80,1.80,1.80,1.80,1.80,3.20,3.20,259197.00,264503.65,30500.00,31124.44,460000.00,469417.77,292500.00,298488.47,107884.37,110093.13,11145500.00,11373686.45,43.00,75278.00,76819.20,3.89,NaN,17.80,248506.33,2982076.00,12.00,251764.08,85851551.00,341.00,3.40,5549,47.70,39.18,1.37,0.00,0.00,0.00,3.10,8.65
370630021003,282900.00,291371.59,135000.00,139042.65,390000.00,401678.75,294000.00,302803.98,74113.20,76332.56,2829000.00,2913715.88,10.00,99723.50,102709.77,2.95,261952.72,4715149.00,18.00,264384.29,81430361.00,308.00,5.52,1899,1899,81.40,81.40,13.10,13.10,0.40,0.40,1.60,1.60,3.50,3.50,298012.00,304113.32,56500.00,57656.75,750000.00,765355.06,279000.00,284712.08,139453.42,142308.51,11622500.00,11860452.27,39.00,100000.00,102047.34,2.79,NaN,17.30,261952.72,4715149.00,18.00,261013.75,81697304.00,313.00,5.44,1583,92.99,4.55,0.00,0.00,0.00,0.00,1.20,1.26
370630022001,240250.00,247444.41,49000.00,50467.33,950000.00,978448.25,178000.00,183330.30,235263.42,242308.50,5285500.00,5443777.06,22.00,48818.00,50279.88,3.65,126626.80,1899402.00,15.00,286526.67,28079614.00,98.00,13.27,1946,1946,51.30,51.30,32.30,32.30,2.70,2.70,2.80,2.80,10.90,10.90,291957.00,297934.36,53000.00,54085.09,975500.00,995471.82,170000.00,173480.48,251338.75,256484.51,9050675.00,9235973.23,31.00,64000.00,65310.30,2.66,23.10,19.40,129730.57,1816228.00,14.00,286290.08,28056428.00,98.00,12.50,1835,64.52,26.97,0.27,2.94,0.00,0.00,2.51,2.78
370630023001,133434.00,137429.75,10000.00,10299.46,235000.00,242037.20,182000.00,187450.09,81592.71,84036.05,3069000.00,3160902.81,23.00,18832.50,19396.45,9.66,74570.33,223711.00,3.00,172647.95,18991274.00,110.00,2.65,1154,1154,6.90,6.90,83.60,83.60,0.10,0.10,0.60,0.60,8.80,8.80,184658.00,188438.58,10000.00,10204.73,440000.00,449008.30,181000.00,184705.69,119906.21,122361.10,19758500.00,20163023.98,107.00,21250.00,21685.06,8.52,29.90,15.50,60304.00,241216.00,4.00,169194.44,19118972.00,113.00,3.42,1058,12.57,77.32,0.00,0.00,0.00,0.00,0.38,9.74
370630023002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,127404.00,127404.00,1.00,63421.22,570791.00,9.00,10.00,177,177,0.00,0.00,65.50,65.50,0.00,0.00,0.60,0.60,33.90,33.90,68666.00,70071.83,11000.00,11225.21,130000.00,132661.54,65000.00,66330.77,59584.67,60804.58,206000.00,210217.52,3.00,14327.00,14620.32,4.54,50.00,NaN,127404.00,127404.00,1.00,63421.22,570791.00,9.00,10.00,426,2.82,65.26,0.00,0.00,0.00,0.00,0.00,31.92
370639801001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,75.00,75.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
