id,meansp1314,meansp1314a17,minsp1314,minsp1314a17,maxsp1314,maxsp1314a17,mediansp1314,mediansp1314a17,totsp1314,totsp1314a17,nums1314,mhi1314,mhi1314a17,pir1314,mean_sfno100517,tot_sfno100517,num_sfno100517,mean_sfoo100517,tot_sfoo100517,num_sfoo100517,prc_sfno100517,pop13,pop14,ptwhnl13,ptwhnl14,ptblknl13,ptblknl14,ptasnl13,ptasnl14,ptothnl13,ptothnl14,ptlat13,ptlat14,meansp1517,meansp1517a17,minsp1517,minsp1517a17,maxsp1517,maxsp1517a17,mediansp1517,mediansp1517a17,totsp1517,totsp1517a17,nums1517,mhi16,mhi16a17,pir1517,mgr_phi16,mmoc_phi16,mean_sfno011818,tot_sfno011818,num_sfno011818,mean_sfoo011818,tot_sfoo011818,num_sfoo011818,prc_sfno011818,pop16,ptwhnl16,ptblknl16,ptnanl16,ptasnl16,ptpanl16,ptothnl16,pt2mnl16,ptlat16
370630020241,257457.59,265167.29,31875.00,32829.51,442000.00,455235.92,235500.00,242552.17,43252875.00,44548104.92,168.00,102255.00,105317.08,2.30,218042.07,6541262.00,30.00,257885.37,330866930.00,1283.00,2.28,3582,3582,62.60,62.60,18.00,18.00,10.20,10.20,3.40,3.40,5.90,5.90,285950.51,291804.89,8500.00,8674.02,505000.00,515339.07,272750.00,278334.12,112664500.00,114971127.12,394.00,92155.00,94041.73,2.96,26.10,14.80,217538.52,6308617.00,29.00,257890.69,332163213.00,1288.00,2.20,4070,61.11,24.79,0.00,11.28,0.00,0.00,0.00,2.83
370630020242,192192.31,197947.61,133500.00,137497.73,277000.00,285294.91,174000.00,179210.52,2498500.00,2573318.89,13.00,54665.00,56301.97,3.18,177178.25,708713.00,4.00,209155.66,32419128.00,155.00,2.52,1033,1033,75.60,75.60,14.60,14.60,2.60,2.60,3.30,3.30,3.90,3.90,222342.11,226894.21,155000.00,158173.38,330000.00,336756.23,219000.00,223483.68,12673500.00,12932969.83,57.00,52708.00,53787.11,4.15,21.50,20.50,177178.25,708713.00,4.00,209614.26,32490210.00,155.00,2.52,928,72.52,10.99,0.00,0.00,0.00,0.00,0.00,16.49
370630020243,215645.83,222103.46,171500.00,176635.66,301000.00,310013.60,216250.00,222725.72,5175500.00,5330483.05,24.00,85294.50,87848.69,2.54,233333.00,233333.00,1.00,238828.53,35585451.00,149.00,0.67,1233,1233,71.50,71.50,19.00,19.00,4.10,4.10,1.50,1.50,3.80,3.80,253454.55,258643.63,207000.00,211238.00,320000.00,326551.49,242000.00,246954.57,8364000.00,8535239.65,33.00,66546.00,67908.42,3.64,37.30,17.50,233333.00,233333.00,1.00,239399.77,36149365.00,151.00,0.66,1190,68.74,9.92,0.00,6.22,0.00,0.00,3.45,11.68
370630020251,192344.66,198104.52,30500.00,31413.34,291000.00,299714.15,193500.00,199294.46,19811500.00,20404765.71,103.00,66468.00,68458.42,2.91,171039.48,3933908.00,23.00,207174.13,167189522.00,807.00,2.77,2114,2114,32.40,32.40,41.20,41.20,14.00,14.00,2.30,2.30,10.10,10.10,213106.80,217469.82,500.00,510.24,331000.00,337776.70,221750.00,226289.98,43900000.00,44798782.94,206.00,91196.00,93063.09,2.43,24.40,18.10,171194.83,3937481.00,23.00,206999.01,166427207.00,804.00,2.78,2681,30.03,43.53,0.00,12.83,0.00,0.00,5.18,8.43
370630020252,193232.76,199019.22,36000.00,37078.04,352500.00,363055.80,196500.00,202384.30,11207500.00,11543114.44,58.00,62641.50,64517.33,3.14,164590.75,1975089.00,12.00,199572.11,104376212.00,523.00,2.24,2464,2464,29.90,29.90,50.00,50.00,3.30,3.30,2.70,2.70,14.10,14.10,213590.48,217963.41,20000.00,20409.47,325000.00,331653.86,225000.00,229606.52,22427000.00,22886157.29,105.00,58897.00,60102.82,3.82,50.00,19.90,162531.55,1787847.00,11.00,199379.28,104674120.00,525.00,2.05,2553,35.92,43.64,0.00,0.90,0.00,1.76,0.00,17.78
370630020253,138109.38,142245.14,25000.00,25748.64,180500.00,185905.17,142500.00,146767.24,4419500.00,4551844.23,32.00,43728.00,45037.46,3.26,153920.44,1385284.00,9.00,162805.75,57958848.00,356.00,2.47,1360,1360,40.70,40.70,39.20,39.20,3.20,3.20,2.90,2.90,14.00,14.00,170895.81,174394.63,76000.00,77555.98,370000.00,377575.16,170000.00,173480.48,11791811.00,12033229.65,69.00,72031.00,73505.72,2.36,19.40,16.10,153920.44,1385284.00,9.00,162639.48,57574376.00,354.00,2.48,1664,51.98,39.60,0.00,0.72,0.00,0.00,3.79,3.91
370630020261,114513.16,117942.32,10000.00,10299.46,184000.00,189509.98,115000.00,118443.74,4351500.00,4481807.94,38.00,38110.50,39251.74,3.02,113834.38,1821350.00,16.00,133386.41,53487949.00,401.00,3.84,2265,2265,11.20,11.20,67.10,67.10,5.60,5.60,1.90,1.90,14.10,14.10,139308.14,142160.25,10000.00,10204.73,250000.00,255118.35,137500.00,140315.09,11980500.00,12225781.75,86.00,33611.00,34299.13,4.09,43.50,22.80,112177.29,1570482.00,14.00,133395.56,53758409.00,403.00,3.36,2538,13.28,66.31,0.00,1.02,0.00,0.00,5.52,13.87
370630020262,135687.56,139750.79,46000.00,47377.49,244000.00,251306.71,129000.00,132862.97,2171001.00,2236012.76,16.00,43990.00,45307.30,2.93,146667.06,2346673.00,16.00,172722.16,54234757.00,314.00,4.85,3548,3548,12.00,12.00,70.10,70.10,1.60,1.60,1.90,1.90,14.40,14.40,201745.00,205875.41,45000.00,45921.30,391500.00,399515.34,174000.00,177562.37,10087250.00,10293770.46,50.00,45227.00,46152.95,3.85,30.80,15.30,146606.13,2345698.00,16.00,170702.00,54453937.00,319.00,4.78,3896,10.81,75.05,0.00,0.87,0.00,0.00,1.95,11.32
370630020271,157515.38,162232.26,16500.00,16994.10,250000.00,257486.38,183000.00,188480.03,10238500.00,10545097.23,65.00,49704.00,51192.41,3.68,122321.17,2813387.00,23.00,167878.14,97872953.00,583.00,3.80,1473,1473,37.50,37.50,32.00,32.00,2.70,2.70,2.70,2.70,25.10,25.10,462067.98,471528.09,20000.00,20409.47,2760000.00,2816506.63,241750.00,246699.45,105351500.00,107508405.03,228.00,46953.00,47914.29,5.15,32.20,21.80,96436.54,2700223.00,28.00,163766.53,98914982.00,604.00,4.43,1481,34.64,31.94,0.00,8.98,0.00,1.21,3.11,20.12
370630020272,192603.45,198371.06,108000.00,111234.12,273000.00,281175.13,190000.00,195689.65,11171000.00,11505521.43,58.00,53641.00,55247.31,3.54,154048.25,1232386.00,8.00,210216.27,115408730.00,549.00,1.44,4164,4164,37.50,37.50,41.40,41.40,10.50,10.50,3.60,3.60,7.00,7.00,220253.21,224762.55,130000.00,132661.54,745000.00,760252.69,210000.00,214299.42,34359500.00,35062956.32,156.00,49381.00,50392.00,4.25,31.80,16.80,164825.43,1153778.00,7.00,210348.51,115691680.00,550.00,1.26,5679,26.24,44.71,0.37,4.67,0.97,0.00,0.63,22.42
370630020273,,,,,,,,,,,,,,,,,,,,,,1635,1635,22.40,22.40,54.70,54.70,13.30,13.30,3.00,3.00,6.60,6.60,270000.00,275527.82,270000.00,275527.82,270000.00,275527.82,270000.00,275527.82,270000.00,275527.82,1.00,40399.00,41226.11,6.68,25.70,,,,,,,,,1939,15.32,60.60,0.00,7.17,0.00,0.00,1.86,15.06
370630020281,195715.12,201575.91,132000.00,135952.81,255000.00,262636.11,195000.00,200839.38,16831500.00,17335528.05,86.00,70729.50,72847.53,2.76,196972.91,4333404.00,22.00,218621.75,175334642.00,802.00,2.67,2246,2246,43.80,43.80,33.70,33.70,12.10,12.10,2.80,2.80,7.70,7.70,299188.41,305313.82,6000.00,6122.84,587500.00,599528.13,270000.00,275527.82,123864000.00,126399919.14,414.00,76750.00,78321.33,3.52,22.00,17.90,187300.05,3746001.00,20.00,202554.16,180678315.00,892.00,2.19,2778,47.23,29.88,0.00,14.54,0.00,0.00,3.46,4.90
370630020282,449805.56,463275.22,323500.00,333187.38,672000.00,692123.39,452750.00,466307.84,16193000.00,16677907.84,36.00,49096.50,50566.72,9.22,,,,427700.92,40631587.00,95.00,,1183,1183,40.70,40.70,38.80,38.80,6.30,6.30,2.80,2.80,11.40,11.40,410458.33,418861.81,325000.00,331653.86,482500.00,492378.42,412500.00,420945.28,4925500.00,5026341.81,12.00,49643.00,50659.36,8.31,23.00,10.00,,,,427700.92,40631587.00,95.00,,1676,35.20,49.94,0.00,10.98,0.00,0.00,3.88,0.00
370630020283,234567.57,241591.82,194500.00,200324.40,277000.00,285294.91,235000.00,242037.20,8679000.00,8938897.19,37.00,61561.50,63404.99,3.82,229098.83,1374593.00,6.00,264691.53,54261764.00,205.00,2.84,2572,2572,41.10,41.10,35.10,35.10,13.90,13.90,3.70,3.70,6.30,6.30,299580.29,305713.72,95000.00,96944.97,765000.00,780662.16,296000.00,302060.13,41042500.00,41882780.16,137.00,68868.00,70277.96,4.30,21.60,16.60,131811.92,1581743.00,12.00,243990.99,55141964.00,226.00,5.04,3150,40.00,28.54,2.83,18.16,0.00,1.81,0.38,8.29
370630021001,300242.19,309233.10,25000.00,25748.64,1044000.00,1075263.13,252000.00,259546.27,19215500.00,19790918.18,64.00,103177.50,106267.20,2.44,327530.50,4585427.00,14.00,369952.50,233440027.00,631.00,2.17,2270,2270,80.90,80.90,13.30,13.30,1.20,1.20,2.00,2.00,2.50,2.50,400426.09,408624.18,4000.00,4081.89,2537500.00,2589451.29,335000.00,341858.59,46049000.00,46991780.31,115.00,85061.00,86802.49,3.94,32.80,16.50,364186.53,5462798.00,15.00,367493.10,231520655.00,630.00,2.33,2152,79.65,15.89,0.84,0.84,0.00,0.00,0.33,2.46
370630021002,214041.67,220451.26,38000.00,39137.93,349000.00,359450.99,239000.00,246156.98,5137000.00,5290830.15,24.00,75950.00,78224.36,3.15,267224.00,2939464.00,11.00,252283.01,86028507.00,341.00,3.12,2193,2193,78.40,78.40,14.80,14.80,1.80,1.80,1.80,1.80,3.20,3.20,263872.55,269274.92,30500.00,31124.44,460000.00,469417.77,292500.00,298488.47,13457500.00,13733020.99,51.00,75278.00,76819.20,3.89,,17.80,248506.33,2982076.00,12.00,252109.88,85465248.00,339.00,3.42,5549,47.70,39.18,1.37,0.00,0.00,0.00,3.10,8.65
370630021003,282900.00,291371.59,135000.00,139042.65,390000.00,401678.75,294000.00,302803.98,2829000.00,2913715.88,10.00,99723.50,102709.77,2.95,261952.72,4715149.00,18.00,260288.22,78607043.00,302.00,5.62,1899,1899,81.40,81.40,13.10,13.10,0.40,0.40,1.60,1.60,3.50,3.50,287552.08,293439.25,56500.00,57656.75,750000.00,765355.06,260750.00,266088.44,13802500.00,14085084.32,48.00,100000.00,102047.34,2.61,,17.30,261952.72,4715149.00,18.00,256918.52,78873986.00,307.00,5.54,1583,92.99,4.55,0.00,0.00,0.00,0.00,1.20,1.26
370630022001,281583.33,290015.49,50000.00,51497.28,950000.00,978448.25,214250.00,220665.83,5068500.00,5220278.88,18.00,48818.00,50279.88,4.39,126626.80,1899402.00,15.00,286526.67,28079614.00,98.00,13.27,1946,1946,51.30,51.30,32.30,32.30,2.70,2.70,2.80,2.80,10.90,10.90,388145.83,396092.50,70000.00,71433.14,975500.00,995471.82,317500.00,324000.31,9315500.00,9506220.10,24.00,64000.00,65310.30,4.96,23.10,19.40,129730.57,1816228.00,14.00,286290.08,28056428.00,98.00,12.50,1835,64.52,26.97,0.27,2.94,0.00,0.00,2.51,2.78
370630023001,133434.78,137430.55,10000.00,10299.46,235000.00,242037.20,182000.00,187450.09,3069000.00,3160902.81,23.00,18832.50,19396.45,9.66,74570.33,223711.00,3.00,173637.52,18926490.00,109.00,2.68,1154,1154,6.90,6.90,83.60,83.60,0.10,0.10,0.60,0.60,8.80,8.80,237761.36,242629.15,30000.00,30614.20,440000.00,449008.30,226250.00,230882.11,20923000.00,21351365.27,88.00,21250.00,21685.06,10.65,29.90,15.50,60304.00,241216.00,4.00,170126.68,19054188.00,112.00,3.45,1058,12.57,77.32,0.00,0.00,0.00,0.00,0.38,9.74
370630023002,,,,,,,,,,,,,,,127404.00,127404.00,1.00,63421.22,570791.00,9.00,10.00,177,177,0.00,0.00,65.50,65.50,0.00,0.00,0.60,0.60,33.90,33.90,68666.67,70072.51,11000.00,11225.21,130000.00,132661.54,65000.00,66330.77,206000.00,210217.52,3.00,14327.00,14620.32,4.54,50.00,,127404.00,127404.00,1.00,63421.22,570791.00,9.00,10.00,426,2.82,65.26,0.00,0.00,0.00,0.00,0.00,31.92
370639801001,,,,,,,,,,,,,,,,,,,,,,4,4,0.00,0.00,25.00,25.00,0.00,0.00,0.00,0.00,75.00,75.00,,,,,,,,,,,,,,,,,,,,,,,,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
