trtid10,pop80,nhwht80,nhblk80,ntv80,asian80,hisp80,haw80,hu80,vac80,ohu80,mhmval80,mrent80,own80,rent80,mhmval80a17,mrent80a17,pnhwht80,pnhblk80,pntv80,pasian80,phisp80,phaw80,pvac80,pohu80,pown80,prent80
37063000101,3070.773431,2441.782285,589.1734309,3.202995632,9.608371842,23.79959395,0,1302.294635,36.16051746,1266.134182,31388.85058,196.9957381,711.5281031,554.6060789,91006.97073656262,571.1577531901538,79.51684941486651,19.186483279820976,0.10430582730934146,0.3128974526417934,0.7750358170270361,0.0,2.776677142649828,97.22332780707494,54.636491925653985,42.58683588142095
37063001807,3647.751078,3426.302597,192.4943209,5.991912536,4.900574163,16.3957597,0.030973809,1333.458469,75.15863216,1258.299892,37577.40908,136.5158774,987.0221615,271.2777467,108949.71001832085,395.80603399138454,93.92917783410219,5.277068439810903,0.16426319690885444,0.13434508161908082,0.44947583728738194,0.000849120686628168,5.6363684289592975,94.36363570765248,74.01971523269091,20.343921689847548
37063001808,1643.857013,1553.392565,77.02981687,2.783704876,2.591887647,7.210180432,0,601.9718456,34.38039845,567.5914736,37580.13598,136.8125687,438.3334908,119.0127178,108957.61623036482,396.66624314074727,94.49681771075062,4.685919533197259,0.16933984245502012,0.15767111290719055,0.43861360051271076,0.0,5.7112967493907,94.2887076445025,72.8162777053306,19.770479079694685
37063001809,1762.35741,1664.499361,83.34350562,2.976056602,2.849242264,7.757584527,0,645.3179345,36.85802102,608.4598985,37580.12169,136.8125861,468.0929956,127.0927902,108957.5747987868,396.6662935892747,94.44732104596194,4.729092132338809,0.16886793706618225,0.16167221517229016,0.4401822515104924,0.0,5.711606488754731,94.2883911899089,72.53680249297332,19.694600661993533
37063002019,1077.141046,881.9003263,168.9772524,0.526800434,12.75845674,9.058093708,0,386.9110721,22.37062113,364.5404605,68179.00162,188.0000036,0.932142198,0.151775315,197674.15151011865,545.0760543936703,81.87417326402768,15.68756970384731,0.04890728432978127,1.1844741027536705,0.8409384956257623,0.0,5.7818508549215535,94.21815160817674,0.24091897730935985,0.03922744163826166
37063002200,1054.000006,370,675,0,2,6,0,469,59,410,23750.00013,134.0000007,64,342,68859.34103625493,388.5116503811867,35.104364126540624,64.04174536598627,0.0,0.1897533196029223,0.5692599588087668,0.0,12.57995735607676,87.42004264392324,13.646055437100213,72.92110874200426
37063002020,577.0915465,472.4889377,90.53164016,0.282239792,6.835500225,4.852985241,0,207.2923637,11.98533561,195.3070253,68179.00118,188.000008,0.499406636,0.081315488,197674.1502344088,545.0760671507692,81.87417413503907,15.687569972054682,0.04890728233878227,1.184474156042762,0.8409385426684637,0.0,5.7818510031298365,94.21814765094503,0.24091897409340024,0.03922744019537658
37063002026,1649.88605,102.1747342,1537.381057,1.684545807,2.112178538,5.899775804,0,518.3278612,17.27583098,501.0520207,33367.03694,176.999503,418.3265967,82.52873012,96742.40688186372,513.181855730989,6.192835814327904,93.18104465456872,0.10210073641146308,0.1280196616002663,0.35758686510501736,0.0,3.332992932312009,96.66700523101265,80.70694786336907,15.92210959467521
37063002027,3003.716555,2467.394997,464.3688571,1.549149759,34.72776576,24.93299922,0,1079.460026,62.50321734,1016.95676,37443.9998,136.9999992,18.93550301,5.149552822,108562.9110684835,397.20966801019773,82.14473475843663,15.459809492577106,0.05157443222867612,1.1561598814039893,0.8300716383673558,0.0,5.790229914451691,94.20976557773896,1.7541643556887025,0.4770489594767079
37063001806,1796.223454,1687.177917,94.78794217,2.950534079,2.413137872,8.073590428,0.015252105,656.6208801,37.00956994,619.6112833,37577.40928,136.5158809,486.0288734,133.5824261,108949.71059818899,395.8060441390769,93.92917753316453,5.277068504974548,0.16426319745627818,0.134345081990005,0.4494758383218394,0.0008491206907489808,5.636368117682098,94.36362779167735,74.01971032751507,20.343919931339386
37063002021,599.3298548,490.6963489,94.02029336,0.293115953,7.098907139,5.039995829,0,215.2804094,12.44719223,202.8332029,68178.99832,188.0000053,0.518651366,0.084448993,197674.1419422945,545.0760593225493,81.87417078759547,15.687570476757767,0.04890728380247544,1.1844741392649207,0.8409385563951053,0.0,5.781850872864422,94.21814249857145,0.24091897978339685,0.039227439800660284
37063002022,1088.024194,890.8108239,170.6845573,0.532123072,12.88736481,9.149614878,0,390.8203189,22.59664842,368.2236838,68179.00077,188.0000088,0.941560328,0.153308809,197674.1490456791,545.0760694702417,81.87417419690209,15.687570022914397,0.04890728303050952,1.1844741027881958,0.8409385497543448,0.0,5.781850975302502,94.21815243291333,0.24091898053051813,0.03922744074092714
37063002023,665.6247122,67.64725494,593.1783581,0.660937903,1.219782978,2.548593283,0,210.6862392,7.330802143,203.3554401,33366.99932,177.0000023,159.9098816,31.5473938,96742.29780866813,513.1833033717802,10.16297227253096,89.11603599263123,0.09929587812560184,0.18325385996688962,0.38288741933521026,0.0,3.4794878729792242,96.52051357134862,75.89953772358191,14.973637537880546
37063002024,1112.612273,113.074482,991.5159645,1.104778104,2.038904965,4.260052472,0,352.1685715,12.25366247,339.9148827,33366.99889,176.9999981,267.2943115,52.73244476,96742.29656195165,513.1832911945494,10.162972739381242,89.11603696645544,0.09929587609357605,0.18325386250705145,0.3828874240721233,0.0,3.4794877969398814,96.52050472652698,75.89953594141208,14.973637350827602
37063002025,2247.396559,138.5617218,2094.777832,2.295018196,2.868772745,8.03256321,0,706.0049438,23.52393723,682.4810181,33366.99974,176.9999947,570.0251465,112.4558945,96742.29902639119,513.1832813367912,6.165432675649122,93.20908780478383,0.10211896902704122,0.1276487112838015,0.3574163704145815,0.0,3.3319791081610277,96.66802252497202,80.73954035390992,15.928485414665449
37063002028,1106.895097,909.2560291,171.1238663,0.570874874,12.7974771,9.188022539,0,397.7901783,23.03296787,374.7572308,37444.0002,136.999996,6.977893829,1.897654057,108562.91222821978,397.2096587323077,82.14473363956006,15.45980886208587,0.05157443334487911,1.1561598867575433,0.8300716629698831,0.0,5.790230409517378,94.20977471127271,1.7541644338281042,0.477048997315578
37063002300,1839.460842,0.999447584,1798.474121,0,2,37.98729515,2,629.8569336,43.9950285,585.8618927,14109.14215,92.52423385,87.99281883,497.8690796,40907.20950391208,268.25927317564833,0.054333724381614205,97.7718079089177,0.0,0.10872751158026554,2.065132036662295,0.10872751158026554,6.984924060221537,93.01507397107741,13.97028660573278,79.04478827507504
37063980100,296.2656647,243.366632,45.80210766,0.152797328,3.425304736,2.459217353,0,106.4704115,6.164881781,100.3055289,37444.00035,137.0000056,1.867666006,0.507915974,108562.91266312088,397.209686565978,82.14473055675697,15.45980959568144,0.0515744300490316,1.1561598741009964,0.8300716708060704,0.0,5.79023006875483,94.20976916201738,1.75416435391536,0.47704894425058175
